appid,metacritic_score,metacritic_url
2107640,0.0,unknown
2237690,0.0,unknown
2240910,0.0,unknown
2222890,0.0,unknown
2215690,0.0,unknown
1098400,0.0,unknown
2164980,0.0,unknown
1603640,0.0,unknown
2246180,0.0,unknown
2251450,0.0,unknown
2243130,0.0,unknown
2169780,0.0,unknown
2236360,0.0,unknown
2240530,0.0,unknown
2219410,0.0,unknown
2241350,0.0,unknown
2101690,0.0,unknown
2153730,0.0,unknown
2093300,0.0,unknown
2133380,0.0,unknown
2237090,0.0,unknown
2176150,0.0,unknown
2251480,0.0,unknown
2172410,0.0,unknown
2223460,0.0,unknown
2176200,0.0,unknown
2159050,0.0,unknown
1031460,0.0,unknown
2239250,0.0,unknown
2230090,0.0,unknown
2185530,0.0,unknown
2253960,0.0,unknown
1953840,0.0,unknown
2067280,0.0,unknown
2240320,0.0,unknown
2071800,0.0,unknown
1946460,0.0,unknown
1904890,0.0,unknown
2247810,0.0,unknown
2248870,0.0,unknown
2238000,0.0,unknown
1548880,0.0,unknown
2252440,0.0,unknown
2238240,0.0,unknown
1832150,0.0,unknown
2233110,0.0,unknown
2243000,0.0,unknown
2242360,0.0,unknown
2237720,0.0,unknown
2177150,0.0,unknown
1452210,0.0,unknown
2207030,0.0,unknown
2237150,0.0,unknown
2229670,0.0,unknown
2133350,0.0,unknown
2234440,0.0,unknown
2205650,0.0,unknown
1848460,0.0,unknown
2178010,0.0,unknown
2237770,0.0,unknown
2211530,0.0,unknown
1663250,0.0,unknown
2151360,0.0,unknown
2210980,0.0,unknown
1963510,0.0,unknown
1606570,0.0,unknown
2234030,0.0,unknown
1595900,0.0,unknown
1757490,0.0,unknown
2004340,0.0,unknown
2190180,0.0,unknown
2260010,0.0,unknown
2166220,0.0,unknown
2165690,0.0,unknown
1554010,0.0,unknown
2224830,0.0,unknown
2153330,0.0,unknown
2180610,0.0,unknown
2240700,0.0,unknown
1758180,0.0,unknown
2055650,0.0,unknown
2260760,0.0,unknown
2209070,0.0,unknown
2145740,0.0,unknown
2050870,0.0,unknown
2241190,0.0,unknown
2259140,0.0,unknown
1709730,0.0,unknown
1364380,0.0,unknown
2181060,0.0,unknown
1829250,0.0,unknown
2138140,0.0,unknown
2197340,0.0,unknown
2210670,0.0,unknown
1866890,0.0,unknown
2244550,0.0,unknown
2217180,0.0,unknown
2195680,0.0,unknown
1926620,0.0,unknown
2183370,0.0,unknown
2238810,0.0,unknown
2242320,0.0,unknown
2236380,0.0,unknown
1574110,0.0,unknown
1850680,0.0,unknown
2234370,0.0,unknown
2248730,0.0,unknown
2230910,0.0,unknown
2233460,0.0,unknown
2245700,0.0,unknown
2189150,0.0,unknown
1529710,0.0,unknown
2167660,0.0,unknown
2192910,0.0,unknown
2207840,0.0,unknown
2201420,0.0,unknown
2239180,0.0,unknown
2231970,0.0,unknown
2236390,0.0,unknown
2103630,0.0,unknown
2236340,0.0,unknown
2242980,0.0,unknown
2216960,0.0,unknown
1809380,0.0,unknown
2226930,0.0,unknown
2125250,0.0,unknown
2073760,0.0,unknown
2222860,0.0,unknown
2234250,0.0,unknown
2161330,0.0,unknown
2235390,0.0,unknown
2244840,0.0,unknown
2195240,0.0,unknown
2143180,0.0,unknown
1874950,0.0,unknown
2239040,0.0,unknown
2095840,0.0,unknown
2223010,0.0,unknown
2137190,0.0,unknown
2240660,0.0,unknown
2241790,0.0,unknown
2216360,0.0,unknown
2238080,0.0,unknown
2239850,0.0,unknown
2218840,0.0,unknown
1965860,0.0,unknown
2161580,0.0,unknown
1263930,0.0,unknown
2225460,0.0,unknown
2137920,0.0,unknown
2196570,0.0,unknown
2243490,0.0,unknown
2242600,0.0,unknown
2192480,0.0,unknown
1552940,0.0,unknown
2245250,0.0,unknown
2240410,0.0,unknown
2209210,0.0,unknown
2235350,0.0,unknown
2194610,0.0,unknown
2162160,0.0,unknown
1929750,0.0,unknown
2231000,0.0,unknown
1937460,0.0,unknown
2217730,0.0,unknown
2251680,0.0,unknown
2258240,0.0,unknown
2170860,0.0,unknown
2094570,0.0,unknown
1625310,0.0,unknown
2258400,0.0,unknown
2257180,0.0,unknown
2241570,0.0,unknown
2252660,0.0,unknown
2248220,0.0,unknown
2242820,0.0,unknown
2238230,0.0,unknown
2246820,0.0,unknown
2225690,0.0,unknown
2200760,0.0,unknown
2244090,0.0,unknown
2223550,0.0,unknown
2240030,0.0,unknown
2245840,0.0,unknown
2237230,0.0,unknown
2161840,0.0,unknown
2234820,0.0,unknown
2238350,0.0,unknown
2244620,0.0,unknown
2241760,0.0,unknown
2241830,0.0,unknown
1766320,0.0,unknown
2246290,0.0,unknown
2234920,0.0,unknown
2247310,0.0,unknown
2242850,0.0,unknown
1909880,0.0,unknown
2240450,0.0,unknown
1975080,0.0,unknown
2249570,0.0,unknown
2264010,0.0,unknown
2245630,0.0,unknown
2056110,0.0,unknown
2170590,0.0,unknown
2248070,0.0,unknown
2161590,0.0,unknown
2257740,0.0,unknown
2234060,0.0,unknown
2239190,0.0,unknown
2201020,0.0,unknown
2238750,0.0,unknown
2250180,0.0,unknown
2220850,0.0,unknown
1267560,0.0,unknown
2178590,0.0,unknown
818010,0.0,unknown
2233080,0.0,unknown
2254310,0.0,unknown
2210100,0.0,unknown
2241400,0.0,unknown
2241540,0.0,unknown
2237800,0.0,unknown
2258460,0.0,unknown
2254800,0.0,unknown
1877410,0.0,unknown
1855180,0.0,unknown
2240100,0.0,unknown
2124390,0.0,unknown
2235800,0.0,unknown
2244640,0.0,unknown
2246650,0.0,unknown
2212810,0.0,unknown
2055180,0.0,unknown
2236490,0.0,unknown
2251240,0.0,unknown
1647860,0.0,unknown
2230330,0.0,unknown
2138990,0.0,unknown
2217060,0.0,unknown
2152350,0.0,unknown
1696030,0.0,unknown
2231630,0.0,unknown
2251360,0.0,unknown
2196790,0.0,unknown
2236350,0.0,unknown
2196410,0.0,unknown
2225370,0.0,unknown
668020,0.0,unknown
2260910,0.0,unknown
2249830,0.0,unknown
1620600,0.0,unknown
2258660,0.0,unknown
2208820,0.0,unknown
2134650,0.0,unknown
2244920,0.0,unknown
2251640,0.0,unknown
2220480,0.0,unknown
2094390,0.0,unknown
1935830,0.0,unknown
2206670,0.0,unknown
2242890,0.0,unknown
2245890,0.0,unknown
2253880,0.0,unknown
1443650,0.0,unknown
2247880,0.0,unknown
2181550,0.0,unknown
2206310,0.0,unknown
2253290,0.0,unknown
2243950,0.0,unknown
2122860,0.0,unknown
2265430,0.0,unknown
2250020,0.0,unknown
2236320,0.0,unknown
2200270,0.0,unknown
2134060,0.0,unknown
2252650,0.0,unknown
2239860,0.0,unknown
2246300,0.0,unknown
2217450,0.0,unknown
2265390,0.0,unknown
2069800,0.0,unknown
2242610,0.0,unknown
2176310,0.0,unknown
2230280,0.0,unknown
2227080,0.0,unknown
2247680,0.0,unknown
2174420,0.0,unknown
1197180,0.0,unknown
2100970,0.0,unknown
2242500,0.0,unknown
2250210,0.0,unknown
2073570,0.0,unknown
2263480,0.0,unknown
1895740,0.0,unknown
2116450,0.0,unknown
2218340,0.0,unknown
1970610,0.0,unknown
2238970,0.0,unknown
2241820,0.0,unknown
2244500,0.0,unknown
2248570,0.0,unknown
2240270,0.0,unknown
2249020,0.0,unknown
2249960,0.0,unknown
2211640,0.0,unknown
2218780,0.0,unknown
2249320,0.0,unknown
2262700,0.0,unknown
2252640,0.0,unknown
2241880,0.0,unknown
2238270,0.0,unknown
2228830,0.0,unknown
2242660,0.0,unknown
2241130,0.0,unknown
2228330,0.0,unknown
2144390,0.0,unknown
1876180,0.0,unknown
2224240,0.0,unknown
2242590,0.0,unknown
2228980,0.0,unknown
2244880,0.0,unknown
2232840,0.0,unknown
2233140,0.0,unknown
2183730,0.0,unknown
2213290,0.0,unknown
2267750,0.0,unknown
2231160,0.0,unknown
1787180,0.0,unknown
2234190,0.0,unknown
2226750,0.0,unknown
2050310,0.0,unknown
1919540,0.0,unknown
1364760,0.0,unknown
2163730,0.0,unknown
2222480,0.0,unknown
2253680,0.0,unknown
2252420,0.0,unknown
2236580,0.0,unknown
2159240,0.0,unknown
2185760,0.0,unknown
2226030,0.0,unknown
2258110,0.0,unknown
2095330,0.0,unknown
2153400,0.0,unknown
2268940,0.0,unknown
1253410,0.0,unknown
2250590,0.0,unknown
2170680,0.0,unknown
2237510,0.0,unknown
1631090,0.0,unknown
2110430,0.0,unknown
2234400,0.0,unknown
2074460,0.0,unknown
2183390,0.0,unknown
2253910,0.0,unknown
2223600,0.0,unknown
2088160,0.0,unknown
2204760,0.0,unknown
2236080,0.0,unknown
2209560,0.0,unknown
2101660,0.0,unknown
2165400,0.0,unknown
2120270,0.0,unknown
2207590,0.0,unknown
1816070,0.0,unknown
2249160,0.0,unknown
2233890,0.0,unknown
2252170,0.0,unknown
2229990,0.0,unknown
2219930,0.0,unknown
2247240,0.0,unknown
2150520,0.0,unknown
2252820,0.0,unknown
2186670,0.0,unknown
2211440,0.0,unknown
2182590,0.0,unknown
2154790,0.0,unknown
2266490,0.0,unknown
1350250,0.0,unknown
2252850,0.0,unknown
2229440,0.0,unknown
2157630,0.0,unknown
2246310,0.0,unknown
2259740,0.0,unknown
2228040,0.0,unknown
2208160,0.0,unknown
2247450,0.0,unknown
2246120,0.0,unknown
2227830,0.0,unknown
2214570,0.0,unknown
1718760,0.0,unknown
2230300,0.0,unknown
1951850,0.0,unknown
2230050,0.0,unknown
2203480,0.0,unknown
2229110,0.0,unknown
1627680,0.0,unknown
2117440,0.0,unknown
1825930,0.0,unknown
2232350,0.0,unknown
2203490,0.0,unknown
2246800,0.0,unknown
2256780,0.0,unknown
1916740,0.0,unknown
2128670,0.0,unknown
2233060,0.0,unknown
2253950,0.0,unknown
2244890,0.0,unknown
2215260,0.0,unknown
2017840,0.0,unknown
2261390,0.0,unknown
2244380,0.0,unknown
2251120,0.0,unknown
1851530,0.0,unknown
2180430,0.0,unknown
2206280,0.0,unknown
2202910,0.0,unknown
2171610,0.0,unknown
2128130,0.0,unknown
2179270,0.0,unknown
2226830,0.0,unknown
2241200,0.0,unknown
2231730,0.0,unknown
2247170,0.0,unknown
2266760,0.0,unknown
2180060,0.0,unknown
2181260,0.0,unknown
2203540,0.0,unknown
2264380,0.0,unknown
2184870,0.0,unknown
2108440,0.0,unknown
2259080,0.0,unknown
1976390,0.0,unknown
2198830,0.0,unknown
2254780,0.0,unknown
1960060,0.0,unknown
2120670,0.0,unknown
2257360,0.0,unknown
2251810,0.0,unknown
2219640,0.0,unknown
2257450,0.0,unknown
1863910,0.0,unknown
1817110,0.0,unknown
2126590,0.0,unknown
2264980,0.0,unknown
2240130,0.0,unknown
2250960,0.0,unknown
2129660,0.0,unknown
2000560,0.0,unknown
2234000,0.0,unknown
2255310,0.0,unknown
2106950,0.0,unknown
2178860,0.0,unknown
2216650,0.0,unknown
2244490,0.0,unknown
2051220,0.0,unknown
2185780,0.0,unknown
2194070,0.0,unknown
2224850,0.0,unknown
2254550,0.0,unknown
2139440,0.0,unknown
2181620,0.0,unknown
2264990,0.0,unknown
2226140,0.0,unknown
2027820,0.0,unknown
2237570,0.0,unknown
2226470,0.0,unknown
2024990,0.0,unknown
2260420,0.0,unknown
1808710,0.0,unknown
2265480,0.0,unknown
2248470,0.0,unknown
2200720,0.0,unknown
1362010,0.0,unknown
2246490,0.0,unknown
2083870,0.0,unknown
2257400,0.0,unknown
2233740,0.0,unknown
2173940,0.0,unknown
2233870,0.0,unknown
2211700,0.0,unknown
2258590,0.0,unknown
2254490,0.0,unknown
2143110,0.0,unknown
2148230,0.0,unknown
2223640,0.0,unknown
2269040,0.0,unknown
2194400,0.0,unknown
2082040,0.0,unknown
2196230,0.0,unknown
2256190,0.0,unknown
2261410,0.0,unknown
2205290,0.0,unknown
1800370,0.0,unknown
2189350,0.0,unknown
2129150,0.0,unknown
2074940,0.0,unknown
1619940,0.0,unknown
1727550,0.0,unknown
1924940,0.0,unknown
2193970,0.0,unknown
1333560,0.0,unknown
2254020,0.0,unknown
2199580,0.0,unknown
2113900,0.0,unknown
2201790,0.0,unknown
2095300,0.0,unknown
2265030,0.0,unknown
2255300,0.0,unknown
2151950,0.0,unknown
1825970,0.0,unknown
2256250,0.0,unknown
2258420,0.0,unknown
2254100,0.0,unknown
1912140,0.0,unknown
2146450,0.0,unknown
2066690,0.0,unknown
2226310,0.0,unknown
2244570,0.0,unknown
2260720,0.0,unknown
2255420,0.0,unknown
1933660,0.0,unknown
1560250,0.0,unknown
2233600,0.0,unknown
814000,0.0,unknown
1184140,0.0,unknown
2242220,0.0,unknown
2276370,0.0,unknown
1978330,0.0,unknown
1422130,0.0,unknown
1143860,0.0,unknown
2264730,0.0,unknown
1903900,0.0,unknown
2250110,0.0,unknown
1816570,0.0,unknown
2183180,0.0,unknown
1035760,0.0,unknown
2140680,0.0,unknown
2253740,0.0,unknown
2166190,0.0,unknown
1808040,0.0,unknown
1870150,0.0,unknown
1878910,0.0,unknown
2255870,0.0,unknown
2202430,0.0,unknown
2218990,0.0,unknown
2264600,0.0,unknown
2161440,0.0,unknown
1793070,0.0,unknown
2194660,0.0,unknown
2234720,0.0,unknown
2224680,0.0,unknown
2237760,0.0,unknown
2158740,0.0,unknown
2256550,0.0,unknown
2272940,0.0,unknown
2268360,0.0,unknown
2055090,0.0,unknown
2255910,0.0,unknown
2234320,0.0,unknown
2257310,0.0,unknown
1969060,0.0,unknown
2217810,0.0,unknown
2247490,0.0,unknown
2222530,0.0,unknown
2254390,0.0,unknown
2244100,0.0,unknown
2216600,0.0,unknown
1790370,0.0,unknown
2221090,0.0,unknown
1755620,0.0,unknown
1982630,0.0,unknown
349470,0.0,unknown
2246940,0.0,unknown
2257900,0.0,unknown
2270640,0.0,unknown
1612520,0.0,unknown
2201040,0.0,unknown
2257790,0.0,unknown
1741400,0.0,unknown
2265020,0.0,unknown
2193900,0.0,unknown
2218210,0.0,unknown
2192840,0.0,unknown
1978650,0.0,unknown
2244530,0.0,unknown
1677020,0.0,unknown
1972550,0.0,unknown
2134580,0.0,unknown
2248880,0.0,unknown
2277330,0.0,unknown
2262960,0.0,unknown
2205730,0.0,unknown
1108000,78.0,https://www.metacritic.com/game/pc/children-of-silentown?ftag=MCD-06-10aaa1f
2259050,0.0,unknown
2245830,0.0,unknown
2255860,0.0,unknown
1050260,0.0,unknown
2243900,0.0,unknown
2236790,0.0,unknown
2257700,0.0,unknown
2250870,0.0,unknown
2120790,0.0,unknown
2188520,0.0,unknown
2200670,0.0,unknown
2213640,0.0,unknown
1455910,0.0,unknown
2256210,0.0,unknown
2258550,0.0,unknown
2260230,0.0,unknown
2155280,0.0,unknown
1952360,0.0,unknown
2233850,0.0,unknown
2070880,0.0,unknown
1972410,0.0,unknown
2221160,0.0,unknown
2253940,0.0,unknown
2249520,0.0,unknown
2242130,0.0,unknown
2253490,0.0,unknown
1995780,0.0,unknown
1452070,0.0,unknown
1948540,0.0,unknown
2246390,0.0,unknown
2261500,0.0,unknown
2250820,0.0,unknown
2279200,0.0,unknown
2240000,0.0,unknown
1261430,0.0,unknown
2256760,0.0,unknown
1595770,0.0,unknown
1985710,0.0,unknown
2236920,0.0,unknown
2247080,0.0,unknown
1938630,0.0,unknown
2129900,0.0,unknown
1907280,0.0,unknown
1896970,0.0,unknown
2192570,0.0,unknown
2106590,0.0,unknown
2112420,0.0,unknown
2267950,0.0,unknown
2251410,0.0,unknown
2072150,0.0,unknown
2122690,0.0,unknown
2264700,0.0,unknown
2252190,0.0,unknown
2222850,0.0,unknown
1290960,0.0,unknown
2233700,0.0,unknown
2275090,0.0,unknown
1870310,0.0,unknown
2247800,0.0,unknown
2255480,0.0,unknown
2238760,0.0,unknown
2235620,0.0,unknown
2268670,0.0,unknown
2243040,0.0,unknown
2248340,0.0,unknown
2176090,0.0,unknown
2260930,0.0,unknown
2235790,0.0,unknown
2246790,0.0,unknown
1765010,0.0,unknown
1984790,0.0,unknown
2250100,0.0,unknown
2253370,0.0,unknown
2273990,0.0,unknown
2091290,0.0,unknown
2181120,0.0,unknown
2241240,0.0,unknown
2264740,0.0,unknown
2221490,0.0,unknown
2241220,0.0,unknown
2183320,0.0,unknown
2240470,0.0,unknown
2068400,0.0,unknown
2124930,0.0,unknown
2075410,0.0,unknown
2239110,0.0,unknown
1980590,0.0,unknown
2247270,0.0,unknown
2224860,0.0,unknown
2205670,0.0,unknown
2121360,0.0,unknown
2183190,0.0,unknown
1647420,0.0,unknown
1728520,0.0,unknown
2131840,0.0,unknown
1799370,0.0,unknown
2238340,0.0,unknown
2256650,0.0,unknown
2232950,0.0,unknown
2255050,0.0,unknown
2250710,0.0,unknown
2189640,0.0,unknown
2235090,0.0,unknown
2174220,0.0,unknown
2214080,0.0,unknown
2175780,0.0,unknown
1762060,0.0,unknown
2216150,0.0,unknown
2261650,0.0,unknown
2255850,0.0,unknown
2262180,0.0,unknown
1184250,0.0,unknown
2094890,0.0,unknown
2212560,0.0,unknown
1682750,0.0,unknown
2230220,0.0,unknown
2216170,0.0,unknown
2137660,0.0,unknown
2242090,0.0,unknown
1963040,0.0,unknown
2184270,0.0,unknown
2141100,0.0,unknown
1926370,0.0,unknown
2240360,0.0,unknown
2261920,0.0,unknown
2203510,0.0,unknown
2254000,0.0,unknown
2237000,0.0,unknown
2134670,0.0,unknown
2239060,0.0,unknown
2256030,0.0,unknown
2250060,0.0,unknown
2260260,0.0,unknown
2223900,0.0,unknown
2256990,0.0,unknown
2269560,0.0,unknown
2262230,0.0,unknown
2278580,0.0,unknown
2247550,0.0,unknown
2258910,0.0,unknown
2259180,0.0,unknown
2232920,0.0,unknown
2219210,0.0,unknown
2242760,0.0,unknown
2263390,0.0,unknown
2171310,0.0,unknown
2171690,0.0,unknown
2056250,0.0,unknown
2252760,0.0,unknown
2274360,0.0,unknown
2203500,0.0,unknown
1808570,0.0,unknown
2249540,0.0,unknown
1883840,0.0,unknown
1125710,0.0,unknown
2236900,0.0,unknown
2234930,0.0,unknown
2120900,0.0,unknown
2252830,0.0,unknown
2251030,0.0,unknown
2007560,0.0,unknown
1786230,0.0,unknown
2027090,0.0,unknown
1916610,0.0,unknown
1710100,0.0,unknown
2248540,0.0,unknown
1970910,0.0,unknown
2234610,0.0,unknown
2235750,0.0,unknown
2236780,0.0,unknown
2258040,0.0,unknown
1858750,0.0,unknown
2261090,0.0,unknown
2249550,0.0,unknown
2277660,0.0,unknown
1765350,0.0,unknown
2213340,0.0,unknown
2259270,0.0,unknown
2019380,0.0,unknown
2244360,0.0,unknown
1969180,0.0,unknown
1597460,0.0,unknown
2054300,0.0,unknown
1812300,0.0,unknown
2271400,0.0,unknown
2234390,0.0,unknown
2238860,0.0,unknown
2255380,0.0,unknown
2242510,0.0,unknown
2081930,0.0,unknown
1963370,0.0,unknown
2116770,0.0,unknown
1942010,0.0,unknown
2253780,0.0,unknown
2112680,0.0,unknown
2134920,0.0,unknown
2233860,0.0,unknown
2258120,0.0,unknown
2261570,0.0,unknown
1870140,0.0,unknown
1694510,0.0,unknown
2249730,0.0,unknown
850760,0.0,unknown
2077590,0.0,unknown
1573280,0.0,unknown
1542550,0.0,unknown
2246400,0.0,unknown
1933990,0.0,unknown
2076340,0.0,unknown
2058200,0.0,unknown
2284040,0.0,unknown
2220070,0.0,unknown
2074200,0.0,unknown
2241620,0.0,unknown
2229150,0.0,unknown
2127300,0.0,unknown
2236880,0.0,unknown
2073140,0.0,unknown
2195720,0.0,unknown
2264200,0.0,unknown
2096310,0.0,unknown
1789220,0.0,unknown
2073640,0.0,unknown
2260960,0.0,unknown
2077380,0.0,unknown
2187180,0.0,unknown
2219360,0.0,unknown
2167870,0.0,unknown
2227040,0.0,unknown
2260750,0.0,unknown
1818590,0.0,unknown
1944660,0.0,unknown
1980510,0.0,unknown
2251630,0.0,unknown
2202500,0.0,unknown
2227380,0.0,unknown
1928280,0.0,unknown
2265130,0.0,unknown
2252870,0.0,unknown
2262110,0.0,unknown
2257040,0.0,unknown
2265000,0.0,unknown
2276900,0.0,unknown
1748300,0.0,unknown
2261110,0.0,unknown
2025930,0.0,unknown
2233270,0.0,unknown
1646160,0.0,unknown
1910790,0.0,unknown
2014220,0.0,unknown
2254060,0.0,unknown
1275370,0.0,unknown
2183490,0.0,unknown
2222190,0.0,unknown
2266080,0.0,unknown
2158500,0.0,unknown
2269460,0.0,unknown
2252980,0.0,unknown
2071200,0.0,unknown
1318740,0.0,unknown
2164790,0.0,unknown
2267680,0.0,unknown
2256670,0.0,unknown
2125430,0.0,unknown
1606130,0.0,unknown
1815540,0.0,unknown
2258670,0.0,unknown
2215570,0.0,unknown
2227130,0.0,unknown
1254320,0.0,unknown
2237350,0.0,unknown
2261690,0.0,unknown
2263510,0.0,unknown
2185240,0.0,unknown
1809700,0.0,unknown
934670,0.0,unknown
1201270,0.0,unknown
2223360,0.0,unknown
2270910,0.0,unknown
1042600,0.0,unknown
2238890,0.0,unknown
2271300,0.0,unknown
2267590,0.0,unknown
2025320,0.0,unknown
2263260,0.0,unknown
2263550,0.0,unknown
2254600,0.0,unknown
2252180,0.0,unknown
2267040,0.0,unknown
2262580,0.0,unknown
2000460,0.0,unknown
2240900,0.0,unknown
2153740,0.0,unknown
1546970,0.0,unknown
2279350,0.0,unknown
2171370,0.0,unknown
1929790,0.0,unknown
2158590,0.0,unknown
2268310,0.0,unknown
2212690,0.0,unknown
2157060,0.0,unknown
2215540,0.0,unknown
2093870,0.0,unknown
2264890,0.0,unknown
2204840,0.0,unknown
2150200,0.0,unknown
2158670,0.0,unknown
2268460,0.0,unknown
2263240,0.0,unknown
2091630,0.0,unknown
1036240,0.0,unknown
1260790,0.0,unknown
2268110,0.0,unknown
1303680,0.0,unknown
1486440,0.0,unknown
1871900,0.0,unknown
2222830,0.0,unknown
1419510,0.0,unknown
2223590,0.0,unknown
2263960,0.0,unknown
1247740,0.0,unknown
2280690,0.0,unknown
2290570,0.0,unknown
1971260,0.0,unknown
2258960,0.0,unknown
2171010,0.0,unknown
2136200,0.0,unknown
1903970,0.0,unknown
2265040,0.0,unknown
1697590,0.0,unknown
1532240,0.0,unknown
2247790,0.0,unknown
2074790,0.0,unknown
2262790,0.0,unknown
1419180,0.0,unknown
2207710,0.0,unknown
2210180,0.0,unknown
2258790,0.0,unknown
2267870,0.0,unknown
2232710,0.0,unknown
1420350,0.0,unknown
2195500,0.0,unknown
1843110,0.0,unknown
2273630,0.0,unknown
2255020,0.0,unknown
2102680,0.0,unknown
2267010,0.0,unknown
2239820,0.0,unknown
2098070,0.0,unknown
2180350,0.0,unknown
2257070,0.0,unknown
2224400,0.0,unknown
2173270,0.0,unknown
2182540,0.0,unknown
2262190,0.0,unknown
1696960,0.0,unknown
2264300,0.0,unknown
2279110,0.0,unknown
2222180,0.0,unknown
1827910,0.0,unknown
2244150,0.0,unknown
2261440,0.0,unknown
2182500,0.0,unknown
2261420,0.0,unknown
2079540,0.0,unknown
2205720,0.0,unknown
1935940,0.0,unknown
2230170,0.0,unknown
1565530,0.0,unknown
2025710,0.0,unknown
2180390,0.0,unknown
2268040,0.0,unknown
2267830,0.0,unknown
2263710,0.0,unknown
2269750,0.0,unknown
2257050,0.0,unknown
2289690,0.0,unknown
2282450,0.0,unknown
2199610,0.0,unknown
2280640,0.0,unknown
2206800,0.0,unknown
2246700,0.0,unknown
2260360,0.0,unknown
2270350,0.0,unknown
2286640,0.0,unknown
2239020,0.0,unknown
1547000,0.0,unknown
2245370,0.0,unknown
2290660,0.0,unknown
2193380,0.0,unknown
1406260,0.0,unknown
2267770,0.0,unknown
2243230,0.0,unknown
1858760,0.0,unknown
1950670,0.0,unknown
2098940,0.0,unknown
2112210,0.0,unknown
2289340,0.0,unknown
2269170,0.0,unknown
2288500,0.0,unknown
1546990,0.0,unknown
2199540,0.0,unknown
2204400,0.0,unknown
1200570,0.0,unknown
2257260,0.0,unknown
2106760,0.0,unknown
1948140,0.0,unknown
2255000,0.0,unknown
2101490,0.0,unknown
2182160,0.0,unknown
1979930,0.0,unknown
1891600,0.0,unknown
1561380,0.0,unknown
2281830,0.0,unknown
2261330,0.0,unknown
2206930,0.0,unknown
2016940,0.0,unknown
2234870,0.0,unknown
2241410,0.0,unknown
963730,0.0,unknown
2210210,0.0,unknown
2147050,0.0,unknown
2219580,0.0,unknown
2192400,0.0,unknown
2073830,0.0,unknown
2247480,0.0,unknown
2143710,0.0,unknown
2263220,0.0,unknown
2263170,0.0,unknown
2281990,0.0,unknown
1930580,0.0,unknown
2258010,0.0,unknown
2261240,0.0,unknown
1519060,0.0,unknown
2096080,0.0,unknown
1917190,0.0,unknown
1404330,0.0,unknown
2244160,0.0,unknown
2205420,0.0,unknown
2255930,0.0,unknown
2221080,0.0,unknown
2255830,0.0,unknown
2262680,0.0,unknown
2166470,0.0,unknown
2244440,0.0,unknown
2217560,0.0,unknown
1950270,0.0,unknown
2249890,0.0,unknown
2270090,0.0,unknown
2072910,0.0,unknown
2220980,0.0,unknown
2261280,0.0,unknown
2230540,0.0,unknown
2245090,0.0,unknown
633150,0.0,unknown
2281910,0.0,unknown
1512590,0.0,unknown
2263340,0.0,unknown
2265490,0.0,unknown
1675040,0.0,unknown
2221420,0.0,unknown
1486370,0.0,unknown
2139290,0.0,unknown
2245080,0.0,unknown
2254210,0.0,unknown
1941140,0.0,unknown
423910,0.0,unknown
2248350,0.0,unknown
2206590,0.0,unknown
2228940,0.0,unknown
1639200,0.0,unknown
2161630,0.0,unknown
2251080,0.0,unknown
1808490,0.0,unknown
2283860,0.0,unknown
2245450,0.0,unknown
2221790,0.0,unknown
2222160,0.0,unknown
2280080,0.0,unknown
2263680,0.0,unknown
1734390,0.0,unknown
1459260,0.0,unknown
2256520,0.0,unknown
2254540,0.0,unknown
2095290,0.0,unknown
2115700,0.0,unknown
2257060,0.0,unknown
1668210,0.0,unknown
1450410,0.0,unknown
2266940,0.0,unknown
1995730,0.0,unknown
2269010,0.0,unknown
2260330,0.0,unknown
1798760,0.0,unknown
2145320,0.0,unknown
2261760,0.0,unknown
2204680,0.0,unknown
1622610,0.0,unknown
1856130,0.0,unknown
2266720,0.0,unknown
2249210,0.0,unknown
2256770,0.0,unknown
2246350,0.0,unknown
2224520,0.0,unknown
1450150,0.0,unknown
2244770,0.0,unknown
2280510,0.0,unknown
2188990,0.0,unknown
2264240,0.0,unknown
915270,0.0,unknown
2241590,0.0,unknown
2274120,0.0,unknown
2276460,0.0,unknown
1707400,0.0,unknown
2284640,0.0,unknown
1693980,87.0,https://www.metacritic.com/game/pc/dead-space?ftag=MCD-06-10aaa1f
2276000,0.0,unknown
2262060,0.0,unknown
2267570,0.0,unknown
2223130,0.0,unknown
2246770,0.0,unknown
2063870,0.0,unknown
1858090,0.0,unknown
2272470,0.0,unknown
2231450,0.0,unknown
2290900,0.0,unknown
2260540,0.0,unknown
2291080,0.0,unknown
2281860,0.0,unknown
2282310,0.0,unknown
2267370,0.0,unknown
2252550,0.0,unknown
2269510,0.0,unknown
2162870,0.0,unknown
1680880,0.0,unknown
2260790,0.0,unknown
2171840,0.0,unknown
2247820,0.0,unknown
2274800,0.0,unknown
2239550,0.0,unknown
2293630,0.0,unknown
1821680,0.0,unknown
2166140,0.0,unknown
2211110,0.0,unknown
894620,0.0,unknown
2200260,0.0,unknown
2113920,0.0,unknown
2284020,0.0,unknown
2256720,0.0,unknown
2272090,0.0,unknown
2213890,0.0,unknown
1970050,0.0,unknown
2163540,0.0,unknown
2059340,0.0,unknown
2206130,0.0,unknown
2273440,0.0,unknown
2218300,0.0,unknown
2006660,0.0,unknown
2137740,0.0,unknown
2158600,0.0,unknown
2267810,0.0,unknown
1293420,0.0,unknown
2274510,0.0,unknown
2275180,0.0,unknown
541910,0.0,unknown
2263970,0.0,unknown
